neutral	"rt <allcaps> <user> ""We called Boise State & tried to get them to schedule North Carolina on Monday night. They didn't do it"" Mickey Matthe "
negative	My random rant of the night:Lady Gaga being considered a fashion icon!Who in their right mind considers that fashion?She dresses in trash.
positive	rt <allcaps> <user> Good Morning World I'm pleased to inform you that the Carter iv <allcaps> will not be like Watch The Throne
negative	<user> don't do it! He won't respect you! rt <allcaps> <user> Boehner asks Obama to move speech to Thursday <url>
neutral	Might have to make that Final Destination <number> move on friday
positive	i <allcaps> know one thing i <allcaps> can do tomorrow Write a blog post about my newly discovered love for Vampire Diaries!
neutral	Tonga will perform the first haka at Eden Park on Friday; the All Blacks can choose to do their haka simultaneously or once Tonga finishes.
negative	"i <allcaps> haven't talked to you since July <number> th and all you can say is ""So do you like Beyonce's new cd"" gtfo <allcaps>"
neutral	Droid Bionic Confirmed for September <number> While most of the United States had its eyes on the East cost last nig <url>
neutral	"Charlie Sheen's ""winning"" ways get roasted on TV: los <allcaps> angeles <allcaps> (Reuters) - He may have looked like he was "" <url>"
neutral	Nokia N9 will not launch in the United States: Nokia confirmed on Tuesday that its flagship MeeGo-powered N9 sma <url>
neutral	[411Music] Dr. Conrad Murray to Take the Stand in Michael Jackson Murder Trial: Jury selection begins this Thursday <url>
positive	<user> Celebrity Juice tonight <number> itv2. Hurrraaaaah! its a Back to school special who's featuring ! The wait is too much ! Ooosh
negative	The mta <allcaps> should be pretty embarrassed tonight.
neutral	"Coming home tonight, i <allcaps> saw a ""We support Italy in the Rugby World Cup"" in a hair salon in Newmarket. Ha! How come <url>"
positive	can't wait to see the anderson silva fight saturday woop woop
positive	The Raiders need to represent tonight!
positive	The brilliant Drew Westen offers a great critique of the Obama presidency: <url>
neutral	Today's news: Democrats offer Republicans everything they asked for; Republicans demand more. Not hard to understand: R's want a shutdown.
positive	rt <allcaps> <user> i <allcaps> just realized the Teen Choice Awards were tonight at <number> <smile> i <allcaps> hope Rob, Kristen, and anything Twilight related wins!
negative	rt <allcaps> <user> Gavin Henson looks set to miss the Rugby World Cup after dislocating a bone in his right wrist yesterday
neutral	Asiikk:DRT <user> Kung Fu Panda <number> (in <number> & <number> both with Indonesian subtitles) tentatively scheduled to open on Tues <number> August ^ISK
positive	rt <allcaps> <user> rt <allcaps> <user> Photo: Mr. Jackson Rathbone (aka Jasper from Twilight) was looking mighty <allcaps> fine tonight <url> 
negative	<user> ru showing the All Blacks v Tonga game Friday nite? With the sound up? Definitely not showing the league, right? <hashtag> RWC2011 <allcaps>
positive	Nicki Minaj flashes a nipple on Good Morning America, youLve gotta see it, AfgHAN SAYs So <url>
positive	Good morning! Need a Google + invite? <url> i <allcaps> have a few <hashtag> plusinvites. Love to see the <hashtag> gtchat folks there!
neutral	Saturday: picnic in park with <user> thrown around a moshpit at Datsuns and London is burning. Balance in all things
negative	Criticism of Rick Perry is ridiculous, which choice? Obama's hip-hop barbecue two days ago, or Perry praying for the President today?
positive	<user> vegas here i come yeah watch out las vegas the bring back the brown sd is taking over at las vegas next week and tomorrow
negative	RE: <user> What the heck was obama doing for the <number> <number> years when Democrats controlled everything?!!! <url>
neutral	More like Chris Brown in Feb. '09 rt <allcaps> <user> Y'all treat me like Elvis Presley in the <number>
positive	Kim Coates was awesome on <hashtag> Entourage tonight. Although it makes me really miss Sons of Anarchy. Can't wait <hashtag> SAMCRO <allcaps>
positive	<user> Nice! Disagreement! Of course, he sat down with Boehner only thi (@YouTube <url>
neutral	rt <allcaps> <user> Lokomotiv Yaroslavl were on the plane that crashed in Russia this.morning. Pavol Demitra was likely on that flight. <hashtag> canuc 
neutral	rt <allcaps> <user> Our Football Season Preview shows start airing tonight on The Mtnhalf-hour, each programthe latest on Boise State 
positive	omg <allcaps> i <allcaps> can't wait to see what Beyonce is gonna do at the VMA'S Sunday August <number> <url>
negative	I'm stuck in London again <sadface> i <allcaps> don't wanna spend the night in McDonald's!
positive	Im getting horny Hey that reminds me is it the <number> yet? New two and a half men and/or roast of Charlie Sheen
neutral	The usa <allcaps> Eagles take on Canada tonight at <number> est <allcaps> in a warm-up before the Rugby World Cup - If you have Direct tv <allcaps> <url>
neutral	i <allcaps> want a Windows <number> tablet for my birthday becauseWindows <number> beta may land the same monthmaybe.
negative	Is it April Fool's Day? Real Madrid signs <number> Argentine prospect Leo - espn <allcaps> <url>
positive	you know what would be pretty funny? if nz <allcaps> lost the first game against tonga tomorrow lol
neutral	rt <allcaps> <user> Why doesn't Obama just sign an executive order that declares the U.S. has aaa <allcaps> rating? i <allcaps> mean, c'mon?
positive	True Blood tonight! Always the best night of the week.
positive	<user> Steelers fans are AWESOME! Just for that, I'm making it my mission to piss off a Brown's fan today hehe <hashtag> inspiration
positive	Good Morning. Its definitely <allcaps> time <number> a new phone. alarm clock ringer isnt going off anymore. Tryin <number> wait on Steve Jobs before i <allcaps> make a move
positive	Tuesday September <number> The return of the best show EVER! Sons of Anarchy. Hell yeahhhh! <hashtag> SOA <allcaps>
neutral	Summerslam preview coming Fri. Only <number> announced matches even tho there will be <number> or <number> Very odd. Will make for brief preview!
positive	Fun night tonight at Vampire Diaries. Great Teen Choice Award winners!
positive	Every time i <allcaps> don't have anything to do, I'll watch the shows i <allcaps> stopped halfway. lol <allcaps> And it's Teen Top's mta <allcaps> today. <smile>
positive	Fun date night with my girl. Home early. Ice my aching body. Wish i had Netflix right about now
negative	rt <allcaps> <user> Is it true the mta <allcaps> will not be running on Saturday due to the Hurricane?
neutral	rt <allcaps> <user> Real to sign Neymar in December - report - Bangkok Post: Real Madrid has reached a deal with Santos to sign gift h 
neutral	Ritchie Becomes Father for the <number> Time: While Madonna was busy promoting her upcoming movie W.E. in Venic <url>
positive	gym workout starting with Beyonce then Katy,Kylie and finally Bruno great start to the morning
positive	"i <allcaps> knw my ish! ""Kev hart voice""lol! Happy sunday!RT <user> Lol:-pRT <user> If kevin hart make u  <url>"
negative	<user> haha was it as bad as your night in Barcelona with the bucket o chund!?
neutral	<user> will Tenaction broadcast Spanish super cup Real Madrid vs Barcelon on the <number> and <number> of august ?
positive	Hooked on Sons Of Anarchy thanks to <user> its too good too stop watching, all day viewing today!
neutral	Democrats defeat Republicans <lolface> in Congressional baseball game tonight.
neutral	rt <allcaps> <user> Boehner proposes Obama speech be on the same night as nfl <allcaps> opening night <url>
negative	What if Cena wins the Undisputed wwe <allcaps> Championship match at Summerslam this Sun? a <allcaps> riot is very likely to take place!!
neutral	Nokia N9, BlackBerry Bold Touch clear FCC: The Nokia N9, as you may remember, showed a bizarre twist in the comp <url>
positive	<user> Hope u have a great show tonight. Me & the Chi/IN girls are so excited to see you in London tomorrow!
positive	Inbetweeners movie coming to cinemas in Ireland on the <number> of August. i <allcaps> have never wanted to see a movie so bad!! <hashtag> shouldbegood <smile>
negative	Check this video out -- Obama, Sarkozy, Cameron, how many children did you kill this night? <url> via <user>
neutral	<hashtag> inappropriatefuneralsongs Thriller by michael jackson. while the dancing may be great having to kill your zombie grandma wont be as great
negative	Im on that zan with that lean and nun but Irene today at band camp jus to laugh at these poo ass freshman snare drummers
positive	rt <allcaps> <user> i <allcaps> went to see Kevin Hart and still can't wait to go see the movie on the <number>
negative	Russian air crash kills 'almost all of khl <allcaps> team Pavol Demitra,Karlis Skrastins,Ruslan Salei,Brad McCrimmon among the dead, may they all <hashtag> RIP <allcaps>
neutral	i <allcaps> just found that Barcelona and Real Madrid are playing on Sunday i <allcaps> need sleeping pills
neutral	<user> <user> For Inbetweeners movie next wednesday, going for the <number> showing at cineworld in town, everyone to book their own tix <smile>
positive	is all about One Night by Elvis Presley
neutral	<user> Deus Ex: Human Revolution is the <number> game in the series <hashtag> DeusEx
neutral	To compare, Anderson Silva also has won <number> bonuses and made $475,000. If Lytle gets a bonus tonight, the $65k would be his <number> biggest one.
positive	"<user> ""So amazing to have the beautiful Lady Gaga at the show in ac <allcaps> tonight. Love you girl.- Britney"""
neutral	i <allcaps> don't know what to wear tomorrow and i <allcaps> definitely believe this is the work of Lady Gaga and her team
neutral	<user> Cabana this friday you might find Marissa and Irene there being rachetts trying to get niggas with bottle service <hashtag> Hoes
positive	ufc <allcaps> <number> This Sunday from <number> - Anderson silva <allcaps> v <allcaps> Yushin okami <allcaps> - Don't miss it. In the Sports Bar live. <url>
neutral	rt <allcaps> <user> Am going on Womans Hour tomorrow. Whats more so is pj <allcaps> Harvey.
neutral	rt <allcaps> <user> -- Michael Jackson - Remembering June <number> <url> <hashtag> OnlyMJFansUnderstand i love you michael jackson
neutral	It's all pj <allcaps> Harvey and Queens of the Stone Age today <hashtag> nowplaying
negative	rt <allcaps> <user> Apparently the <hashtag> vmas are tonight. i <allcaps> refuse to support anything which helped the Jersey Shore cast flee the hurricane.
positive	i <allcaps> feel like a kid before xmas, i cannot wait to get oneRT <user> In case you missed itNokia N9 release date <url>
positive	As good as the fights were tonight I'm glad this one is over. One day closer to seeing Anderson Silva clown a massive Asian man <hashtag> spidersense
neutral	Oh, oh, oh just realised it's <number> weddings in a row then pj <allcaps> Harvey on Sunday
neutral	Final Destination <number> is coming out soon. i <allcaps> never thought they'd make a <number> one! <hashtag> youcantcheatdeath
positive	<hashtag> jerzday tonight first <allcaps> episode <allcaps> of <allcaps> jersey <allcaps> shore <allcaps> season <allcaps> <number> premieres <allcaps> TONIGHT!!!!! :')
negative	Dang, Forrest didn't get it done. <neutralface> He was our last American hope tonight, oh well Now for the main event Anderson Silva vs Yushin Okami
neutral	Drove the bike today, about <number> miles. Felt like Jim carrey on me myself and Irene!
positive	<hashtag> nw kung fu panda <number> dnt judge me, i like animated movies (plus the <number> one was the shit).
neutral	"mta <allcaps> agent to me: ""This card has been damanged since yesterday morning."" Me: ""But i <allcaps> used it last night."" MTA: ""No you didn't."""
positive	Rainy day, got alot done tho. Registration tmrw morning! Rdy to eat din and watch Sons of Anarchy, can't wait for the new season! <hashtag> stoked
negative	Absolutely gutted. Wish i <allcaps> could watch rt <allcaps> <user> Lloyd Robertson set to end <number> run as national news anchor tonight <url>
positive	"i <allcaps> saw okay movie there friday night""Rise of the Planet of the Apes"",i still like Conquest"
positive	After an almost <number> career, Lloyd Robertson broadcasts his last <user> Sept <number> he joins us next
positive	What i <allcaps> want to see on Sunday on True Blood - Eric Eric More Eric Naked Eric Pam Did i <allcaps> mention Eric? <url>
positive	<user> <user> at da end of da night no girl that roll with me is on da MTA! They are above that as long as i <allcaps> can afford that!
neutral	I'm going to Opeth at Apolo in Barcelona, Spain - Nov <number> <url>
negative	<user> i <allcaps> laugh to death!!!lol!! Don't trust the translation of google anymore! It's is full of errors!! btw u played truant today .\_/.!
negative	Very jealous of the ridiculous adventure <user> is having tonight while i <allcaps> just sit at home watching Big Brother.
neutral	Pavol Demitra with the Blues: <number> in scoring all <allcaps> time <allcaps> with <number> points in <number> games, <number> Lady Byng Trophy, & <number> All Star Games in <number> seasons.
positive	<user> <user> <user> don't forget to look out for me and <user> in the audience of Celebrity Juice tonight. Bangtidy!
neutral	Safe Mode with Networking - no internet: i <allcaps> am troubleshooting a bsod <allcaps> in Windows <number> and may come back later with m <url>
positive	<hashtag> NW <allcaps> True Blood can't wait til the new one comes on tomorrow
neutral	rt <allcaps> <user> Former NHL'er Pavol Demitra among the <number> dead in the Russian plane crash earlier today.
neutral	rt <allcaps> <user> Steve Williams just threw Tiger Woods under the bus after win w Adam Scott today. After <number> yrs and <number> wins this is the 
positive	Looking forward to the new Jersey Shore starting tonight. Has it started in Ireland yet?? What do tweeps think?? <hashtag> jerseyshore
positive	Caught up on True Blood!! i <allcaps> love it Now time for bed! Night peeps be safe tonight <smile>
negative	<user> Watched last week's Jersey Shore last night, you put your own head into the wall? Seriously, CRAZY! atleast Ronnie didn't!
positive	<user> Congrats on the new contract and good luck tomorrow in Bmore! go <allcaps> STEELERS!
negative	Sad news today, what a great player. rt <allcaps> <user> Pavol Demitra has died in the Russian plane crash.
neutral	rt <allcaps> <user> Revisit: Madonna: <number> Studio Album Rumor Update - There are several rumors regarding the new Madonna <url> 
positive	Just in case you need some inspiration today. Steve Jobs' <number> Stanford Commencement Address: <url> via <user>
neutral	rt <allcaps> <user> lol, imma Real Madrid fan, i dont want Barca to win <smile> And i <allcaps> can see that Barca is winning, crap haha. C'MON real <allcaps> f <allcaps> 
neutral	Today i <allcaps> learned that the new Deus Ex game is set in Detroit: <url>
positive	To anyone planning on watching the Teen Choice Awards tonight. Spoiler Alert: The winners are Justin Bieber and Twilight.
positive	Excited to go see Rise of the Planet of the Apes tonight
neutral	rt <allcaps> <user> Time for <hashtag> MusicMonday Today's choice is pj <allcaps> Harvey - In the Dark Places, for the album Let England Shake <url> 
positive	"Went to see ""Rise of the Planet of the Apes"" tonight. It was pretty dope; i <allcaps> give it <number> Bananas."
negative	Is it just me or is Google apps email just plain slow today?
neutral	yes! rt <allcaps> <user> Kung Fu Panda <number> (in <number> & <number> both with Indonesian subtitles) tentatively scheduled to open on Tues <number> August ^ISK
neutral	Ice Cube should come out with a Last Friday with everybody! Mike Epps Kat Williams Smokey Big Worm Kevin Hart & everybody else
neutral	Today it's all about tablet PCs - here's a guide to the Windows <number> operating system <url>
negative	<user> What's annoying is that the one i <allcaps> pre-ordered just came todaySteve Jobs just looted my card.
neutral	Why Verizon's <number> Limits May be the Droid Bionic's Achilles Heel - Gotta Be Mobile <hashtag> verizon <hashtag> phone
positive	a <allcaps> win for either Metronomy, Everything Everything or pj <allcaps> Harvey would be a satisfactory outcome for tonight's Mercury Awards.
positive	Off to learn about google analytic today i <allcaps> hope it doesn't get too technical. Looking forward to it though.
positive	Is about to go see The Help!! Can't wait for Final Destination <number> on Friday!!
neutral	Tonight's wwe <allcaps> raw <allcaps> takes place from the hp <allcaps> Pavilion in San Jose, California. Confirmed for tonight's SummerSlam <url>
neutral	Latest: Steelers, Polamalu agree to four-year deal: The Pittsburgh Steelers agreed to terms Saturday with Troy p <allcaps> <url>
neutral	rt <allcaps> <user> rt <allcaps> <user> Former teammates of Pavol Demitra reflect on their fallen friend after the Lokomotiv plane crash in Russia 
positive	Good Morning America of Nicki Minaj was great when she perform Moment <number> Life <user> <hashtag> NickiMinaj
neutral	Very quiet story-wise this morning. My only emails have been about my Yammer activity & an alert about pj <allcaps> Harvey tickets going on sale.
negative	& then <user> idk he danger, we in a whip full w/deals,weapons & Beyonce new cd <allcaps> - night almost killed me im <allcaps> N2 self preservation bro
neutral	Found High School Musical on Netflixmay or may not be watching it. Wish you were here <user>
positive	"<number> Madonna released ""Holiday"" as a single from ""Madonna: The First Album"", It was the <number> Madonna song to enter the Billboard Hot <number>"
negative	"rt <allcaps> <user> <user> Conrad Murray claims mj <allcaps> was unable to ""sleep"" the entire morning yet Murray was on his phone all AM--does "
positive	child like excitement building ahead of the <hashtag> RWC <allcaps> think my <number> team is going to be Tonga <hashtag> loveabitofbiff
positive	Yassss, Deus Ex is actually out <number> august. that's brightened up my day a bit:)
positive	Must get all my work done and ahead with cleaning my house before <number> so i <allcaps> can have a night in with the Sons of Anarchy
neutral	<user> am just going to be hanging at my mom's for the week. Ross arrives the <number> and we go straight to Vegas.
positive	rt <allcaps> <user> <user> sold out tonight!! Charlie Sheen's Cake Party!! Marco Hanna Live with Dudu Sax ! <repeat>
negative	i <allcaps> want to see eb <allcaps> but idk don't look to good guess ill call it a netflix night.
neutral	i <allcaps> was dreaming about Vampire Diaries last night. GALING.
neutral	Conrad Murray's trial is set for September <number> it will be shown on live television. i <allcaps> am watching it. <hashtag> JusticeForMJ
positive	cbb <allcaps> final, Celebrity Juice, Hollyoaks and Hollyoaks Later tonight, woo!
neutral	<user> Yer off to take son for his first day at big school. Then it's google analytics training for me. How was your night?
neutral	every tweet i see tomorrow about jersey shore, im tweeting <number> times about the nfl season opener.
neutral	"rt <allcaps> <user> The mantra from Republicans to Democrats today is, 'if you don't like our plan, then where is your plan"""
positive	Devo Brown: Thanks for another great night everyone!! Don't forget tomorrow Roz and Mocha speak with Lloyd Robertson & Jason Priestley!
neutral	<user> getting there slowly mate! Have you seen there are riots in London tonight? i <allcaps> only just noticed myself and i am not even drunk
positive	<hashtag> nowplaying Elvis Presley. Love me tender - just as good as <user> version at Solus, Cardiff in November '08
neutral	tepco <allcaps> un <allcaps> chief in Japan as nuclear crisis simmers: un <allcaps> chief Ban Ki-moon arrived in Japan on Sunday, where he pl <url>
neutral	Final Reports: Ravens vs. Steelers: Tomorrow at <number> the regular season begins for the Steelers when they face o <url>
neutral	World in Union (with several opera singers) for the Rugby World Cup will be available on August/September(12th) More <url>
neutral	<user> she might be, most artists tend to get knocked off after the <number> week, unless they're GaGa or Beyonce or something haha x
neutral	Boise State may make Brandon Boykin's day. <url>  /  <user> <hashtag> uga <hashtag> dawgs <hashtag> boise <hashtag> georgia <hashtag> bulldogs
neutral	There's a bit of pj <allcaps> Harvey going on today.
positive	Can't wait for tomorrow night! And no not bc of jersey shore but bc it's the first official game of the nfl <allcaps> season!
neutral	Real Madrid have signed a seven-year-old Argentine boy, a spokesman for the club confirmed on Monday <url>
positive	Its <number> am <allcaps> & i <allcaps> have to wake up at <number> in the morning. To sleep or to keep watching Jersey Shore? to <allcaps> SLEEP! nah, i <allcaps> think I'll stay up <smile>
negative	Droid Bionic pops up on Motorola site, looks set for September <number> release: Between the leaked ads, blurry photos  <url>
positive	Off to see the Nokia N9 tomorrow. It'll be like being a real consumer tech dude again. Also off to an event at the new Winnings store.
neutral	Tempted to get a Droid Bionic today but rumors of the Nexus/Droid Prime in November are keeping me from getting one.
positive	Who wants to go see <user> beat Canada's Rugby team tonight in Glendale, CO? Send them off to the Rugby World Cup the right way?
positive	"tgi <allcaps> Friday's was good! Going to the moves to see ""Rise of the Planet of the Apes""."
positive	Morning all- another day at <user> meeting the stars of True Blood. Autographs and photos for me today, once the vodka-fug has cleared
positive	Celebrity Juice tonight <number> itv2. Hurrraaaaah! its a Back to school special
neutral	rt <allcaps> <user> Heading out today with <user> Tour to Tupelo, Mississippi to visit birthplace of Elvis Presley!
neutral	At this point, Motorola and Verizon may just be allowing the droid <allcaps> Bionic, one of the most hyped phones in rec <url>
positive	Just found out that the new season for Vampire Diaries comes out Sept <number> <smile>
neutral	Sheen's 'winning' ways get roasted: Charlie Sheen took it on the chin Saturday night at a Comedy Central tv <allcaps> roast <url>
positive	Nokia N9 in nine seconds: By Ian posted on the <number> of July <number> at <number> global <allcaps> - The Nokia N9 is fast. So fast that a regular <number>
neutral	So apparently Lady Gaga went to go see Britney's Femme Fatale Tour in Atlantic City tonight!
negative	<user> o_O Well, (un)fortunately, you'll prob need at least one of those if you come to London in late Oct.!
positive	i <allcaps> guess I'm going to watch Anderson Silva whop a nigga ass while drinking Grey Goose tonight
positive	"I'm really dying to hear that track with Beyonce and the full version of ""That's My Bitch"" off Watch the Throne. Monday must come sooner"
neutral	Four Lions on C4 tonight everyone, i implore you to watch, or at least record!
positive	Charlie Sheen seems pretty confident/badass for his upcoming roast. He actually seems like he has it together. i <allcaps> may watch.
negative	"<user> rt <allcaps> Why does Steve Jobs hate you your link <url> ""Cars perform ""My Best Friend's Girl"" needs flash to play"
neutral	rt <allcaps> <user> According to Marca, Neymar will be moving to Real Madrid in December <number> days after the Club World Cup.
negative	Yesterday is the day the atomic bomb in Japan. i <allcaps> embarrassed as a Japanese, was a moment of silence for the first time.
neutral	Leonel Angel Coira signed with Real Madrid and will begin training September <number> he is <number> i <allcaps> need to get Pax some cleats.
neutral	Woods Sputters In Third Round At Bridgestone: Tiger Woods slipped further down the leaderboard Saturday after ca <url>
negative	Let's see what shitty movie Netflix has recommended for me to watch tonight.
negative	<user> Uh-Oh - you must have loathed my apartment - why didn't Madonna have her outburst in July???
neutral	(Droid-Life) Additional Confirmation that the droid <allcaps> Bionic will be Here September <number> <url>
positive	Finally watching last weeks True Blood, ready for the new episode tonight. How is everyone else this morning?
negative	Today is My Birthday,the anniversary of the death of Elvis Presley and the birthday of Madonna,I wonder if I'll be famousI=No Talent |=
positive	Congrats to client <user> for his tv <allcaps> debut on Big Brother's Bit on the Side last night, analysing social media mentions of housemates
neutral	<user> what you up to man? Did you go see Rise of the Planet of the Apes last night?
positive	Anyone else already getting goosebumps about how loud goodnight Irene will be at <number> tomorrow afternoon <hashtag> blackthornendmyrealhome
positive	rt <allcaps> <user> Looking forward to Celebrity Juice tonight!
positive	Aug <number> ufc <allcaps> RioAnderson Silva vs Yushin Okami(last man to beat him)Expect to see the best fighter on the planet put on a fucking show!
positive	<number> day left!Time is ticking downTonga should start getting worried ('',). Just kidding, may the best team win!!!('',) tomorrow.Go BLACKs
positive	rt <allcaps> <user> The brilliant Drew Westen offers a great critique of the Obama presidency: <url>
positive	"kicking off the World cup"" Friday, All Blacks vs Tonga!?! Yeeeaah!! I'm so looking forward to just laxing back Popcorn & a glass a bubbly!?!"
negative	Who all fuckin with twilight tonight ? <repeat>
neutral	Why the most lovely artists are not always understood? Lady gaga, justin bieber, miley cyrus etc etc today they have to know that
positive	Really looking forward to the release of Deus Ex: hr <allcaps> on friday, just annoying that North America gets it tomorrow
negative	Perhaps a bit insensitive showing the film Four Lions in the run up to the <number> <number> anniversary <hashtag> justsaying
positive	Well since it's been the <number> here n Japan <number> over <number> hrs I'd like <number> wish my bff <allcaps> <user> a grand <number> Sad i <allcaps> can't b there w/you.
neutral	Nokia N9 Might Just Come to the UK, Unofficially Though: Finnish mobile giant Nokia may have made it clear that the UK, along with Sw
positive	Bring it on!! <smile> rt <allcaps> <user> Kung Fu Panda <number> will released on Tuesday, <number> August <number>
neutral	Wantin to go out tonitebut no one to go out with so i guess i'll be on netflix tonite
positive	Walking through Chelsea at this time of day is rather lovely. Love London at night <smile>
neutral	Update: 'Rise of the Planet of the Apes' Takes in Nearly $20M on Friday - Christian Post <url>
neutral	rt <allcaps> CBSAtlBreaking: Jury selection begins today in the trial of Conrad Murray. He's the doctor charged w/ involun <url>
negative	pray <allcaps> no <allcaps> one <allcaps> gets <allcaps> hurt <allcaps> or <allcaps> killed <allcaps> in <allcaps> london <allcaps> tonight <allcaps> GUYS. This looks like it's gonna go on for hours.
negative	Facebook scam says Lady Gaga's dead! - Realbollywood.com News: London, Aug <number> a <allcaps> scam doing the rounds on  <url>
neutral	<user> so when we are goin to see u in twilighti now its novbut the date
positive	We all went to see Rise of the Planet of the Apes last nightI actually enjoyed it a lot! That chimp Caesar was a great actor. Seriously.
positive	Britney: Lady Gaga's here tonight. Me: WHAT? *Watches Gaga the rest of the night * Me: Who's concert was that ? i <allcaps> forgot. <smile>
neutral	All across the US, with Live Feeds down, Big Brother fans are seeing the Sun for the first time in months.
positive	<user> lol i <allcaps> been in Oz <number> now on my <number> & final stint. Love it but do miss London, prob coz i <allcaps> can't get <number> Emirates no more. <hashtag> afc
neutral	rt <allcaps> <user> Program Alert: <user> will be having a debate whether or not Boise State can win it all! Check out the show today 
neutral	I've got one ticket to the Michael Jackson tribute gig for sale on Oct <number> dm <user> for details,please RT!
neutral	Monday Morning Mobile: The <number> Consumer: When Steve Jobs made a surprise appearance to unveil the ipad2 earlier <url>
positive	I'm worried i <allcaps> may sing out loud on the train!! Beyonce's album just gets me in the singing mood everytime!
negative	crap i meant to let <hashtag> oomf use my microsoft office thing for their computer todaywell he'll get it one weekend when we both in town!
positive	rt <allcaps> <user> <user> Omfg Britney is like here in ma <allcaps> AHHHH!!! along with Nicki Minaj. Omggg the concert is tomorrow <smile> thi 
negative	My soup just blew up in the microwave and exploded everywhere. So far today has been a bigger bitch than Madonna is to hydrangeas.
positive	<user> Oh my gosh that's hilarious - love it! Did you read the one on Steve Jobs? <url> Love the Tuesday reading <smile>
positive	Prayin for the families that lost someone today in the plane crash. Pavol Demitra one of my favorite players rest in peace. :'(
positive	Watching the best moments of Inbetweeners last night highlighted the fact that (towie) is full of helmets. Surely im not the only one?
positive	Shooting Tvshow Sons of Anarchy at my studio today. They closed off all the streets for a giant gun battle! Fun. <url>
positive	Yaaayy!! <smile> rt <allcaps> <user> Kung Fu Panda <number> (in <number> & <number> both with Indonesian subtitles) tentatively scheduled to open on Tues <number> August
negative	Prayers and thoughts to Pavol Demitra's family today and all others on the plane. The blues nation lost a loved member today
positive	<user> Good morning Irene <smile> i <allcaps> love the tiger photies so much! Do you own them?
positive	Ok i need something to try cheer me up after the the loss last night!Tickets for the Brittany and Nicki Minaj <number> night - i need2Get looking
positive	Yay inbetweeners is in the cinemas august <number> Should be well funny
neutral	i <allcaps> wanna go see Rise of the Planet of the Apes tonight!
neutral	If i <allcaps> said Lady Gaga is at Britney Spears' concert tonight would you hold it against me??? <hashtag> BritneyGaga <hashtag> clicheHIAMplug
positive	<user> <user> Four Lions is on Sunday night @ <number> on <user> Make sure you watch it boys. (Eid Mubarck Imran) <hashtag> veryfunnyfilm
positive	Had a great chat with top international referee Dave Pearson. Bit in tomorrow's Journal, & big feature nearer the Rugby World Cup kick-off.
positive	Kicking off in London tonight? Wait til you see the West Ham fans tomorrow after we've beaten them <number> <smile>
neutral	*singing in my Beyonce voice* i <allcaps> may be young, but I'm readyto give you all my love
positive	rt <allcaps> <user> Steelers gonna beat the Ravens tomorrow lol
positive	Listening to that Elvis Presley He may be on to something with his rock and roll!
neutral	<user> Five year old decided he needed to follow a <number> team when ABs not playing. Which one? After alot of thought: Tonga
negative	rt <allcaps> <user> Boehner wants president to change speech to Thurs instead of going against <hashtag> GOP2012 <allcaps> debate. What? Same time as Packers 
neutral	Four Lions is on C4 at <number> Sunday if you haven't seen it
neutral	Michael Jackson's Doctor, Conrad Murray is scheduled to go on trial on September <number> Can he receive a fair trial <url>
negative	Microsoft wasted my whole day today But now I'm on Win <number> SP1 v69sq with rockets on it. make <allcaps> it <allcaps> simple <allcaps> MICROSOFT! Also, I'm buying a Mac.
positive	<user> Irene Thank you very much for your lovely MTs today much appreciated! Hope you have a great weekend!
positive	rt <allcaps> <user> Retweet if you're ready for Big Brother tonight! <hashtag> teamjorchel <hashtag> bb13 <hashtag> cbsbigbrother
negative	Last night for <user> Lloyd Robertson. a <allcaps> sad day for news, will miss that deep voice. <hashtag> legendary
positive	Off to see Toby Keith at the Red Rock Casino amphitheater tonight in Vegas. oh <allcaps> yeah <allcaps> <smile>
positive	rt <allcaps> <user> Very impressed with Joco Teenage Republicans! <number> teens showed up today, ready to <hashtag> fight big government and Obama! <hashtag> NObama
negative	Maybe she won'tbut shit then again maybe she will - She Will ft Drake coming out today ! Single off carter <allcaps> iv <allcaps> !
positive	Stayed up too late to watch the <number> ep of Sons of Anarchy. New favourite show! <hashtag> sonsofanarchy
negative	<user> Democrats will quickly implode and concede. Obama will either veto the Boehner bill or invoke the <number> Amendthen IMPEACH!
positive	"rt <allcaps> <user> i <allcaps> will be at the movies Friday night to see ""Final Destination <number> I'm in love with scary movies <smile>"
neutral	Be here tonight <allcaps> at <number> to see the ufc <allcaps> Middleweight Championship fight between Anderson Silva and Yushin Okami for FREE! <url>
positive	Weird thing today, my copy of Deus Ex: hr <allcaps> shipped. Probaby have the box a few days before Steam lets me play it.
neutral	rt <allcaps> <user> Elvis Presley's <number> death anniversary is on Aug <number> <number> Aug, Today is the independence day of Pakistan.
neutral	<user> do you think you could please more women in <number> night than Charlie Sheen?
neutral	rt <allcaps> <user> For those who haven't heard, Lady Gaga has attended Britney Spears' Femme Fatale Tour tonight! GodgaLovesGodney
negative	if Twilight wins all the awards at the TCA's tonight, i <allcaps> will burn my Twilight posters k? ok.
positive	<user> Good! Well Summerslam is on early monday morning Live here at <number> so il be up watchin it for The Great One <hashtag> TeamBringIt
positive	Weezy's Carter iv <allcaps> out on the <number> ! lets fuckin go
neutral	Come and check out ufc <allcaps> <number> this Saturday Night at Wings u <allcaps> at <number> Anderson Silvia Vs. Yushin Okami for the World Middle Weight Championship!
