positive	Thank you	Final Foxes <number> Predators <number> - tough Sunday loss on the road. Thank you for following the Preds on Twitter.
neutral	may	i <allcaps> may be the only person in Pottstown right now
positive	like it	Tressa and libby are here but we split up today and we will meet up tomorrow night.I like it here, its alot like Minnesota.
negative	bitch u shoulda came with	<user> bitch u shoulda came with me Saturday sooooo much fun. Met Romeo santos lmao na i met his look a like
positive	sooooo much fun.	<user> bitch u shoulda came with me Saturday sooooo much fun. Met Romeo santos lmao na i met his look a like
positive	lmao	<user> bitch u shoulda came with me Saturday sooooo much fun. Met Romeo santos lmao na i met his look a like
positive	so excited!	The comedians from Chelsea Lately will be at the Fox Theatre tomorrow! I'm so excited!
negative	isn't as good as	So <hashtag> CabinFever2 isn't as good as the <number> oneit's better than Taylor Allderdice tho <user>
positive	better	So <hashtag> CabinFever2 isn't as good as the <number> oneit's better than Taylor Allderdice tho <user>
positive	implications	nasa <allcaps> measures extragalactic background light! Awesome implications for understanding the Big Bang better! <url>
positive	<url>	nasa <allcaps> measures extragalactic background light! Awesome implications for understanding the Big Bang better! <url>
positive	easiest	<user> haha dude it was mental, by far easiest defensive driving course created. Yeah i heard thalia and caroline are coming thursday!
negative	too crowded	<user> yeah it was too crowded I'll probably go tomorrow just for a picture with Mick Foley lol
neutral	probably	<user> yeah it was too crowded I'll probably go tomorrow just for a picture with Mick Foley lol
positive	lol	<user> yeah it was too crowded I'll probably go tomorrow just for a picture with Mick Foley lol
positive	covered	Big Thurs coming in hs <allcaps> Football: Richwood @ Ouachita, Grambling @ OCS, &amp; St. Fred <user> Will have you covered all wk <user>
positive	good	Jungle Island makes good on $2 million payment: Jungle Island made good Wednesday on its promise to the Miami City <url>
negative	<hashtag> reallystupid	How in the world do you go the nfl <allcaps> Combine knowing u have a chance to be <number> Rd pick & test positive for marijuana? <hashtag> reallystupid
negative	don't stop!	Look out for the Goon tape by Rocket droppin tomorrow and Underdogs Do Win by Yung Brodee i <allcaps> got beats on both this shit don't stop! <hashtag> wescoas
negative	nothing	Got nothing going on friday night? Good cause now you do! Come on down Black Forest in Eugene. If <number> people show <url>
positive	Good	Got nothing going on friday night? Good cause now you do! Come on down Black Forest in Eugene. If <number> people show <url>
negative	fucked	The prediction machine loves <allcaps> kc <allcaps> <number> tonight. Kermit has fucked me every Thursday. Went w sd <allcaps> so I'm gonna lose cuz that's how it works.
negative	lose	The prediction machine loves <allcaps> kc <allcaps> <number> tonight. Kermit has fucked me every Thursday. Went w sd <allcaps> so I'm gonna lose cuz that's how it works.
positive	May be better than the original.	Ni**as In Paris. May be better than the original. <url> via <user>
negative	don't	Haha Mum gave me my work wage for tomorrow for Ticketek so that i <allcaps> don't go to work (if that made any sense) just to stay home. Thanks
positive	Thanks	Haha Mum gave me my work wage for tomorrow for Ticketek so that i <allcaps> don't go to work (if that made any sense) just to stay home. Thanks
neutral	would	<user> i <allcaps> would put Gillard <number> best behind Hawke, Rudd <number> Keating <number> then all the rest, then Howard last <hashtag> Showdown
positive	fun times	We have another skate class this Monday at the Skate Center! It's from <number> Bring yourself and your kids, fun times will be had!
negative	are down	End of the <number> quarter. <user> are down <number> to the Wichita Wild
positive	Great	Great double-bill on Saturday for TJFF! Win tix to check out the Jean Dujardin comedy from <user> <url>
positive	get well	<user> get well soon Tressa! have a nice day tomorrow <smile>
positive	a nice day	<user> get well soon Tressa! have a nice day tomorrow <smile>
positive	<smile>	<user> get well soon Tressa! have a nice day tomorrow <smile>
positive	<smile>	till June <number> nalang ang botohan! So make sure you vote Deniesse, Wendy, Jazz and Divine on fhm <allcaps> <number> sexiest! <smile> <hashtag> THV'sPride!
negative	fuck dwn	"It's going the fuck dwn tonight at Erotic city for my Sister Cashout Coco <number> Birthday Party Hosted by ""Me &amp; A1"" Come show some love."
positive	love.	"It's going the fuck dwn tonight at Erotic city for my Sister Cashout Coco <number> Birthday Party Hosted by ""Me &amp; A1"" Come show some love."
positive	Graze dining	Start your weekend off right at east <allcaps> tonight with pure <allcaps> FRIDAY. Enjoy delicious Graze dining from <number> and <url>
negative	ugh sooooo mean!!	<user> ugh sooooo mean!! Oh yeah before i <allcaps> forget! We have a quiz on nca <allcaps> and English tom, the English analysis she gave us last wed
positive	US$50	World Bank approves US$50 million for improving compliance with industrial wastewater treatment regulations in Vietnam - Oct <number>
positive	Good	Pals knock2bag tonight at Rich Mix! Come and hang out. Also you can catch me on Russell Howard's Good News tonight and tomorrow.
positive	special	Hello everyone.Tuesday night like always Beef Kabob special it is DELICIOUS,Acoustic open Mic with Brian Ruskin <url>
positive	is DELICIOUS,Acoustic	Hello everyone.Tuesday night like always Beef Kabob special it is DELICIOUS,Acoustic open Mic with Brian Ruskin <url>
positive	i <allcaps> love	Watching When Harry met Sally, how i <allcaps> love that movie!!! A) it's nyc <allcaps> B) it's Billy Crystal and Meg Ryan <smile> what a perfect start to Friday!
positive	perfect	Watching When Harry met Sally, how i <allcaps> love that movie!!! A) it's nyc <allcaps> B) it's Billy Crystal and Meg Ryan <smile> what a perfect start to Friday!
positive	<smile>	Movies tomorrow with Jacob <smile> seeing Paranormal Activity <number> hopefully i <allcaps> don't pee myself ._.
positive	hopefully i <allcaps> don't pee	Movies tomorrow with Jacob <smile> seeing Paranormal Activity <number> hopefully i <allcaps> don't pee myself ._.
positive	THAT'S me <allcaps> EXACTLY!	"<user> THAT'S me <allcaps> EXACTLY! hahaha6th and <number> grade everyone made fun of me then it was all ""EDWARD OMG, jacob <allcaps> <number> LYFE"" s t o p"
negative	fun of	"<user> THAT'S me <allcaps> EXACTLY! hahaha6th and <number> grade everyone made fun of me then it was all ""EDWARD OMG, jacob <allcaps> <number> LYFE"" s t o p"
positive	just	Mark Cosgrove has just completed his <number> Shield ton, which is his <number> at Adelaide Oval. sa <allcaps> v tas <allcaps> <number> The <url>
negative	couldn't	Back to Norwich City tomorrow to do loads more shopping as we couldn't fit it all in on Monday <hashtag> shopping <hashtag> Norwich <hashtag> addicted
neutral	need	<user> Trudat! The case is now State of Florida vs George Zimmerman! i <allcaps> may need to seek some educating about that.
positive	wanna see	Listening Bear McCreary Battlestar Galactica' ost <allcaps> makes me wanna see this amazing tvshow again. One day I'll see it for the <number> time <smile> <hashtag> bsg
positive	amazing	Listening Bear McCreary Battlestar Galactica' ost <allcaps> makes me wanna see this amazing tvshow again. One day I'll see it for the <number> time <smile> <hashtag> bsg
positive	hope you're enjoying	<user> see you tomorrow in Port Charles hope you're enjoying Big Brother <smile>
positive	love <allcaps>	Wrapping up a <number> hour day in Huntsville. love <allcaps> watching the Labs and <allcaps> my students work. Can't wait for more tomorrow. WooHoo! <hashtag> thealienlife
positive	Can't wait for more	Wrapping up a <number> hour day in Huntsville. love <allcaps> watching the Labs and <allcaps> my students work. Can't wait for more tomorrow. WooHoo! <hashtag> thealienlife
positive	<hashtag> thealienlife	Wrapping up a <number> hour day in Huntsville. love <allcaps> watching the Labs and <allcaps> my students work. Can't wait for more tomorrow. WooHoo! <hashtag> thealienlife
positive	cant wait	cant wait for the match tomorrow, bring on the barnet and bring on edgar davids!
positive	odds be ever in your favour	<hashtag> Hot30sGo1DenTicket May the odds be ever in your favour Aussie Directioners!
positive	been so good	The <hashtag> LAKings hve been so good on <hashtag> NHL13 <allcaps> that the real team might disappoint me. Jeff carter has <number> goals thru January. <hashtag> IsThatPossible
negative	disappoint me.	The <hashtag> LAKings hve been so good on <hashtag> NHL13 <allcaps> that the real team might disappoint me. Jeff carter has <number> goals thru January. <hashtag> IsThatPossible
positive	believe a	Who Is God Turning You Into With Pressure? You can believe a new creature under the sun. Tougher, Bolder, <url>
positive	almost perfectly	Jupiter's almost perfectly in line with the moon. Rather beautiful. May try looking at it tomorrow night via the old telescope.
positive	Rather beautiful.	Jupiter's almost perfectly in line with the moon. Rather beautiful. May try looking at it tomorrow night via the old telescope.
negative	needs lessons	Another nca <allcaps> football coach needs lessons in pr <allcaps> <number> <hashtag> 1 <allcaps> Don't make matters worse by trying to intimidate the media. <url>
negative	Don't make matters worse	Another nca <allcaps> football coach needs lessons in pr <allcaps> <number> <hashtag> 1 <allcaps> Don't make matters worse by trying to intimidate the media. <url>
negative	trying to intimidate	Another nca <allcaps> football coach needs lessons in pr <allcaps> <number> <hashtag> 1 <allcaps> Don't make matters worse by trying to intimidate the media. <url>
negative	No	No match for kmw <allcaps> Reserves this Saturday, believe <number> of the younger members are daft enough to be going to The Valley instead <hashtag> ohdear
positive	Glad	Glad its Friday, but i <allcaps> wanna go to the ncs <allcaps> game no fun when there isn't anything to do
negative	no fun	Glad its Friday, but i <allcaps> wanna go to the ncs <allcaps> game no fun when there isn't anything to do
negative	isn't anything to do	Glad its Friday, but i <allcaps> wanna go to the ncs <allcaps> game no fun when there isn't anything to do
neutral	more than u realise	<user> Dutch Uncles obviously 'crept up on you' more than u realise 'Dutch Uncles' lp <allcaps> on Tapete pre dated Cadenza are on <number> now!
positive	Biggest &amp; d' Brightest	At noon today, you'll know why <hashtag> YouCount tune in to ABS-CBN to see the <number> <hashtag> TVC <allcaps> of the Biggest &amp; d' Brightest <hashtag> BPO <allcaps> Employer in ph <allcaps> <hashtag> CONVERGYS <allcaps>
negative	<hashtag> failure	Just turned tele back on and caught the end credits to Saturday kitchen live <hashtag> ffs <hashtag> failure
positive	i <allcaps> laughed like never before.	On Modern Family, when Sofia yelled ''C'MON ESTELLA'' and ran into the pool, omg i <allcaps> laughed like never before.
positive	awesome	<user> awesome round and congrats on your <number> tour victory! Enjoy the Ritz Carlton and Kapalua Plantation courseyou've earned it!
positive	congrats	<user> awesome round and congrats on your <number> tour victory! Enjoy the Ritz Carlton and Kapalua Plantation courseyou've earned it!
positive	Enjoy	<user> awesome round and congrats on your <number> tour victory! Enjoy the Ritz Carlton and Kapalua Plantation courseyou've earned it!
positive	amazing	Just had the amazing <user> pick up her bespoke fascinator for Derby tomorrow, love this time of year <hashtag> MelbCupCarnival
positive	love this time	Just had the amazing <user> pick up her bespoke fascinator for Derby tomorrow, love this time of year <hashtag> MelbCupCarnival
positive	victoriously	flashback <allcaps> FRIDAY:The Dallas Stars settle victoriously in to their new digs at the AAC. WATCH: First Game <url>
positive	you won't be disappointed!	Tomorrow night at the Roxy come check out the <allcaps> saturdays <allcaps> <user> you won't be disappointed! <user> <url>
positive	Going to ace	Going to ace tomorrow's paper with no mercy at all
positive	no mercy	Going to ace tomorrow's paper with no mercy at all
positive	Better yet,	Better yet, anyone going to Zimmerman on Saturday sober?
positive	Stimulating &amp; promising	Stimulating &amp; promising speech of the World Bank's President Jim Yong Kim in the Annual Meeting held in Tokyo on Oct <number> <url>
neutral	probably	If you're with MetroPCS then this is probably the best phone you can buy <url>
positive	best	If you're with MetroPCS then this is probably the best phone you can buy <url>
negative	regret	Now i <allcaps> kinda regret not going to Bolder on Friday. <hashtag> fuckme
negative		Now i <allcaps> kinda regret not going to Bolder on Friday. <hashtag> fuckme
negative	hate	Jeff Carter haters are gonna hate my new tattoo. hoping to get it done in October, around my birthday <smile> <hashtag> LAKings
positive	<smile>	Jeff Carter haters are gonna hate my new tattoo. hoping to get it done in October, around my birthday <smile> <hashtag> LAKings
positive	hope you're better	<user> lots of hot toddies needed! got tickets to see you at Rich Mix on Sunday as part of a birthday treat, hope you're better by then!
positive	off.lol	Next appearance will be this <allcaps> Friday night for the ewf <allcaps> in Covina, CA! After that i <allcaps> dunno i <allcaps> may take the rest of the year off.lol Come Friday!
positive	interesting.	<user> Do you expect tomorrow's last lap to be action-packed like today's NNS? a <allcaps> G-W-C would be interesting. <hashtag> thrillingclimax
negative	don't feel	Btw come rock with us on sat in Covina. Ill be in costume. Wear yours as well so i <allcaps> don't feel like in <number> <url>
positive	improved!	<user> saw Lou on Monday- tell me how she's improved!
positive	thank you	<user> Aww thank you Danica! You are an amazing person with so much talent and love! Hope to see you in Miami this coming March.
positive	amazing person	<user> Aww thank you Danica! You are an amazing person with so much talent and love! Hope to see you in Miami this coming March.
negative	tragedy than	<user> <number> dead Americans in <hashtag> Benghazi apparently are a lesser tragedy than death of Trayvon Martin may he RIP.
positive	get excited	Just writing a preview for Saturday's visit of Barnet, can't help but get excited about the visit of Edgar Davids. He was a childhood icon.
positive	fashion tip	<user> fashion tip for everyone at the Derby tomorrow <url>
positive	greatest	"Last Tuesday we asked ""Who is the greatest England captain ever?"" and the winner is Steven Gerrard (50% of votes). <number> place for Bobby Moore"
positive	winner	"Last Tuesday we asked ""Who is the greatest England captain ever?"" and the winner is Steven Gerrard (50% of votes). <number> place for Bobby Moore"
positive	won	<user> won twice on the last day to stay up. Finished <number> and carling cup final. Sent West Ham down!!! Lot of good times, more to come
positive	Lot of good times, more	<user> won twice on the last day to stay up. Finished <number> and carling cup final. Sent West Ham down!!! Lot of good times, more to come
positive	<hashtag> greathattickfromrobbie	See Robbie Keane jumping off the bench claiming that <number> goal!! <hashtag> greathattickfromrobbie
negative	didn't like	If <user> didn't like Coloccini being likened to Bobby Moore, he will hate mon <allcaps> claiming McClean and Johnson 'class' <hashtag> safc <hashtag> nufc
negative	hate	If <user> didn't like Coloccini being likened to Bobby Moore, he will hate mon <allcaps> claiming McClean and Johnson 'class' <hashtag> safc <hashtag> nufc
positive	<smile>	Will anyone of you go on the One Direction concert on April <number> <number> in London O2 arena? <smile> x
positive	want	Nov <number> in natchitoches, la. Ya boy putting da belt on da line. It's going down. i <allcaps> want my people to be there Get at me!!! <hashtag> whoopwhoop!!
positive	go wonderfully	<user> James Martin could have you on Saturday Morning Kitching 'This will go wonderfully with the lamb; a real musty scrote aroma'
positive	celebrating	i <allcaps> think Big Bang should tell us where they're celebrating TOP's birthday on Sunday so VIPs can come celebrate together with them ^^ lol <allcaps>
positive	celebrate	i <allcaps> think Big Bang should tell us where they're celebrating TOP's birthday on Sunday so VIPs can come celebrate together with them ^^ lol <allcaps>
positive	"""DELICIOUS!!"""	"How do you say, ""DELICIOUS!!"" In Spanish? <hashtag> RioGrind is gonna have <user> hanging out on Saturday. Latin Fever! <url>"
positive	ok,	<user> oh ok, my Husband love going to the valley, his b-day n Jan. Sounds good to me
positive	love	<user> oh ok, my Husband love going to the valley, his b-day n Jan. Sounds good to me
positive	Sounds good	<user> oh ok, my Husband love going to the valley, his b-day n Jan. Sounds good to me
positive	Best of E3	Layne On - Bioshock Infinite, RAGE, and the Best of E3 - Your gaming news Monday through Thursday! Bioshock <url>
negative	attacked	"News: Sydney, Oct <number> (ANI): Pacer James Anderson attacked an ""arrogant"" Michael Clarke with a batsman's pad in the dressing room afte"
negative	may not be the best looking	They may not be the best looking of Preds but they sure are comfy and snug!! Worth it plus swag colours! <url>
positive	they sure are comfy and snug!! Worth it	They may not be the best looking of Preds but they sure are comfy and snug!! Worth it plus swag colours! <url>
positive	Sounds about right.	Florida only down to <number> in the bca <allcaps> standings. Sounds about right.
positive	Thanks	Thanks for making this snowy day so pleasant! Echo and Penny will be in Friday morning at <number>
positive	so pleasant!	Thanks for making this snowy day so pleasant! Echo and Penny will be in Friday morning at <number>
positive	interesting.	mtsu <allcaps> just beat wku <allcaps> <number> The Sun Belt is really starting to get interesting. Have to take care of business on Saturday! <hashtag> PackAttack
positive	wonderful	Fab review of the wonderful Kneehigh's production of Steptoe &amp; Son in today's Echo. Runs until Sat. Don't miss! <url>
positive	wish	i <allcaps> wish i <allcaps> lived with Laurin randleI dnt see her enough after <number> period.!
positive	handsome	milkily handsome in the manner of a cinematically doomed first world war infantryman: <user> on Michael Clarke <url>
neutral	May be not	May be not Sachin, but Virat Kohli definitely reminds one of Ricky Ponting. The authority with which he makes his strokes quite similar
neutral	definitely	May be not Sachin, but Virat Kohli definitely reminds one of Ricky Ponting. The authority with which he makes his strokes quite similar
neutral	quite	May be not Sachin, but Virat Kohli definitely reminds one of Ricky Ponting. The authority with which he makes his strokes quite similar
positive	Hope you have fun,	happy <allcaps> birthday <allcaps> to my ACE, bestfriend <allcaps> &amp; lowkey sister <allcaps> <user> ! <repeat> Hope you have fun, see you Sunday so we can turn <allcaps> UP!! <hashtag> Ayyyeee
positive	<hashtag> Ayyyeee	happy <allcaps> birthday <allcaps> to my ACE, bestfriend <allcaps> &amp; lowkey sister <allcaps> <user> ! <repeat> Hope you have fun, see you Sunday so we can turn <allcaps> UP!! <hashtag> Ayyyeee
negative	not even gonna bother	I'm not even gonna bother watching Eurosong tonight. Saw enough of it on Tuesday.
positive	still	<user> Playing a show in Eugene tomorrow w/ Bill more @ the Black Forest. If you're still around pop on by!
positive	i <allcaps> better see you!	<user> I'll be in cypress tonight and tomorrow night! i <allcaps> better see you!
positive	deserves	Everyone deserves somebody who makes them look forward to tomorrow For Rushers, it's Big Time Rush <smile>
positive	look forward to tomorrow	Everyone deserves somebody who makes them look forward to tomorrow For Rushers, it's Big Time Rush <smile>
positive	it's Big Time Rush <smile>	Everyone deserves somebody who makes them look forward to tomorrow For Rushers, it's Big Time Rush <smile>
negative	never	<user> Driving back down the A1 on tues afternoon at J43 near M62, i <allcaps> saw a Red Kite. I've never seen one north of Oxford before.
positive	greatest	Buy <number> get <number> free tiket the greatest hits tour BLUE, A1, & Jeff Timmons <number> degrees only for tommorow <number> feb Puri Mall & Pondok Indah Mall <number>
negative	,damn	Oscars <number> time at Nursery tomorrow, they can wear fancy dress being Halloween ,damn it had not planned for that. <hashtag> Mommyonamission
negative	had not	Oscars <number> time at Nursery tomorrow, they can wear fancy dress being Halloween ,damn it had not planned for that. <hashtag> Mommyonamission
positive	just suggesting it for the sake of completeness,	<user> <user> I'm just suggesting it for the sake of completeness, a la Polaris's May <number> deadline &amp; Academy Awards' Dec. <number>
negative	Rampage	Rampage with zero offensive flow in the <number> Again
negative	an error	The World Bank made an error in letting Cristian Baeza leave. His experience is deep and his wisdom profound. As he showed in Mexico Monday.
positive	lots of fun	<user> yes but we have lots of fun planned for Sat. James Martin will be on top form with Saturday Kitchen plus a big surprise TBA!
positive	big surprise	<user> yes but we have lots of fun planned for Sat. James Martin will be on top form with Saturday Kitchen plus a big surprise TBA!
positive	Don't forget	Don't forget to get your self out to BettyVirginia Park tomorrow @ <number> for the Kickball Tournament! <hashtag> IPittyTheFoolThatCantKickItOldSchool
positive	party now.	its my Birthday on the East coast now. i <allcaps> was born EST, so i <allcaps> get to party now. i <allcaps> live on the west coast so the party will last till Monday
positive		its my Birthday on the East coast now. i <allcaps> was born EST, so i <allcaps> get to party now. i <allcaps> live on the west coast so the party will last till Monday
neutral	~May	<hashtag> Trayvon My daily tweet (9/15) in memory of Trayvon Martin- killed <number> days ago. ~May you Rest in Peace~ (Keep family in your prayers -Love)
positive	scores	qb <allcaps> Printers didnt start. wr <allcaps> Avery starts and scores on <number> poss. <number> <user> down to the Wichita Wild
positive	It's great! You need it.	<user> have you read Happiest Baby on Block? <user> gave to me. It's great! You need it. I'll bring to u tomorrow if u haven't
negative	Not here	Not here in the East:( thoughMoon, Jupiter, Capella light up evening sky on November <number> | Tonight | EarthSky <url>
positive	laugh	Mum couldn't help but laugh at the fact she's sat on this boat watching Dt Seuss's The Lorax with her <number> year old daughter <smile> <hashtag> hellyeah
positive	<smile> <hashtag> hellyeah	Mum couldn't help but laugh at the fact she's sat on this boat watching Dt Seuss's The Lorax with her <number> year old daughter <smile> <hashtag> hellyeah
negative	didn't like	i <allcaps> know a lot of people who didn't like Taylor Allderdice and it may not have been <user> best but it brings back so many memories
negative	may not	i <allcaps> know a lot of people who didn't like Taylor Allderdice and it may not have been <user> best but it brings back so many memories
positive	best	i <allcaps> know a lot of people who didn't like Taylor Allderdice and it may not have been <user> best but it brings back so many memories
negative	can't believe	So can't believe Big Bang is tomorrow, this day came way too soon! At least i <allcaps> can live it again Sat.night!! ^_^
positive	Would love the support! Hope to see u!	ATTN: Friends and fans! Come join me at Birdy's Thursday night @ <number> for a night of acoustic music!! Would love the support! Hope to see u!
positive	Wouldn't it be better	<user> Wouldn't it be better to do it April half term cuz Eurosong means nothing to uk <allcaps> ppl
negative	means nothing	<user> Wouldn't it be better to do it April half term cuz Eurosong means nothing to uk <allcaps> ppl
negative	too far away	Ni**as In Paris encore, <number> mosh pits, it's too far away to see B, but the <number> pit failed because of B's security! <url>
neutral	if we make it that far, we will	Semi-finals, then championship game tomorrow if we make it that far, we will
negative	very strong <allcaps> dislike	i <allcaps> have a very strong <allcaps> dislike for George Zimmerman. i <allcaps> really do. Why isn't he in jail! Can't wait for him to be sentenced in June.
negative	isn't	i <allcaps> have a very strong <allcaps> dislike for George Zimmerman. i <allcaps> really do. Why isn't he in jail! Can't wait for him to be sentenced in June.
negative	Awww hell.	Awww hell. It was a black cop that shot the white student at South Alabama. Let's all go march naked in Mobile for Trayvon. i <allcaps> mean Gil.
neutral	may	Check out tonight's <hashtag> Fan4Racing show! Lot's of talk about Danica Patrick &amp; you may be surprised by her stats. <url> <hashtag> NASCAR <allcaps>
positive	surprised	Check out tonight's <hashtag> Fan4Racing show! Lot's of talk about Danica Patrick &amp; you may be surprised by her stats. <url> <hashtag> NASCAR <allcaps>
positive	amazing.	Can it be February <number> already? <url> Bioshock Infinite looks amazing.
positive	super positive	And on top of it all, my horoscope is super positive and my coffee is so <allcaps> delicious <allcaps> today. Hey, Wednesday. We can get along!
positive	so <allcaps> delicious <allcaps>	And on top of it all, my horoscope is super positive and my coffee is so <allcaps> delicious <allcaps> today. Hey, Wednesday. We can get along!
neutral	~May	<hashtag> Trayvon My daily tweet (10/20) in memory of Trayvon Martin - killed <number> days ago. ~May you Rest in Peace~ (Hang in there, family)
positive	Good morning	Good morning all. The sun is out today in Tayside. Hope you all have a great day today
positive	great day	Good morning all. The sun is out today in Tayside. Hope you all have a great day today
positive	gonna be a good one	Tomorrow is <hashtag> Gameday &amp; its gonna be a good one so come out &amp; support Covina at San Dimas for a big game in the season <hashtag> LetsGetThatWin xD
negative	Awful	Awful scenes at <hashtag> swfc v <hashtag> lufc meaning Barnet's first win of the season is the much lesser story - Edgar Davids may make it at that level
positive	win	Awful scenes at <hashtag> swfc v <hashtag> lufc meaning Barnet's first win of the season is the much lesser story - Edgar Davids may make it at that level
negative	much lesser	Awful scenes at <hashtag> swfc v <hashtag> lufc meaning Barnet's first win of the season is the much lesser story - Edgar Davids may make it at that level
neutral	make	Awful scenes at <hashtag> swfc v <hashtag> lufc meaning Barnet's first win of the season is the much lesser story - Edgar Davids may make it at that level
positive	i <allcaps> can do it!!	A1 for poa!! i <allcaps> can do it!! Gonna give my all on tmr lesson. Saturday do one paper2. Sunday read on theory. Monday kill the paper!
positive	charming smile	i <allcaps> think I'm going to watch The Artist for the <number> time in <number> weeks <number> before i <allcaps> got to sleep. &lt;3 Jean Dujardin &amp; his charming smile <smile> haha
positive	still proud	<user> <number> half in <user> match with Pires: he takes me out from behind, only yellow card of game. <number> scar still proud on calf
positive	great weekend	had a great weekend with the family. Went to the Ritz Carlton which is the best <allcaps> hotel EVER. Thanks mom i <allcaps> enjoyed myself. Sat by the band
positive	best <allcaps>	had a great weekend with the family. Went to the Ritz Carlton which is the best <allcaps> hotel EVER. Thanks mom i <allcaps> enjoyed myself. Sat by the band
positive	Thanks	had a great weekend with the family. Went to the Ritz Carlton which is the best <allcaps> hotel EVER. Thanks mom i <allcaps> enjoyed myself. Sat by the band
positive	enjoyed myself.	had a great weekend with the family. Went to the Ritz Carlton which is the best <allcaps> hotel EVER. Thanks mom i <allcaps> enjoyed myself. Sat by the band
negative	Stop making me brag!!!	FINE! I'll tell you about how i <allcaps> sat near Jeff Timmons from <number> Degrees at Egg works last Sunday. Stop making me brag!!!
negative	I'm soberNSU	it's <number> on Friday night of homecoming week and I'm soberNSU and Natchitoches need to get they lives!!!
positive	totally	<user> <user> i <allcaps> finished <number> in a Bowling <number> class of <number> that included members of the Bowling team You're totally effed <smile>
positive	<smile>	<user> <user> i <allcaps> finished <number> in a Bowling <number> class of <number> that included members of the Bowling team You're totally effed <smile>
negative	feel guilty	Ate McDonald's and feel guilty so I'm goin to <number> for an hour or <number> then to az <allcaps> tomorrow, go and try and make my life better
positive	my life better	Ate McDonald's and feel guilty so I'm goin to <number> for an hour or <number> then to az <allcaps> tomorrow, go and try and make my life better
positive	be happy <smile>	<user> i <allcaps> think I'll go to Thalia tomorrow and look for tlos <allcaps> and then I'll buy it again and be happy <smile>
positive	Super pumped!	USA+Canada Tour starts today!!! Super pumped! Greensboro nc <allcaps> kicks it off tonight! Tomorrow Asheville then atl <allcaps> on sunday!
positive	always amazing	Sunday dining is always amazing at Volare Restaurant Chicago with friends and Family. We recommend starting your <url>
negative	sickest movie ever	This may be the sickest movie ever Black Forest now Fairies? <hashtag> Wow <hashtag> IWantOne
negative	panic on	<user> Ha! Dont panic on All-star game just yet. Could be still in play. Tomorrow is the day to worry about that.
negative	that.	<user> Ha! Dont panic on All-star game just yet. Could be still in play. Tomorrow is the day to worry about that.
positive	Good excuse	Jam at the Blue Diamond. TomGrant Band will thrill and delight patrons and jammers alike. Good excuse to get out of the house. ne <allcaps> <number>
positive	hoping	<user> <user> <user> one of the clients had it today. We get it tomorrow. I'm hoping i <allcaps> notice unlike hd <allcaps> TV!
positive	trying to understand it all	<user> hey would you mind like tomorrow answering some questions about god and Christianity for me I'm trying to understand it all and &gt;
positive	quite good.	<user> It just started last night. Meryl Streep's daughter is the main character (ie Meredith) <number> episode was quite good.
positive	Happiest	Want to have the Happiest Baby on the Block? Come to Whole Foods in Westport, ct <allcaps> Wednesday May <number> @ <number> and hear MaryAnne Farrell
negative	No	<user> No the Pottstown game is the <number> it together davie
negative	it together	<user> No the Pottstown game is the <number> it together davie
positive	Glad	Glad tomorrow is my last day at the Skate Center . Working one day a week is a joke ! Lol . <hashtag> GottaFindANewJob
positive	joke	Glad tomorrow is my last day at the Skate Center . Working one day a week is a joke ! Lol . <hashtag> GottaFindANewJob
positive	Good luck,	Our last draw for an hd <allcaps> tv <allcaps> is today, <number> Feb., at noon. Good luck, everyone! Details to enter the <hashtag> pplHDTV comp:
negative	unfortunately not	<user> unfortunately not but i <allcaps> did get to tune in to Saturday Kitchen in the hotel.
positive	hardest team	Soccer Saturday with our son. They're playing the hardest team in the league. Then the All-star game. <hashtag> proudparents
positive	Good morning	<user> Good morning Gavin! Welcome to my country. Have a good time in Gampel. Sorry can't make it tonight but will see you Monday <smile>
positive	Welcome	<user> Good morning Gavin! Welcome to my country. Have a good time in Gampel. Sorry can't make it tonight but will see you Monday <smile>
positive	good time	<user> Good morning Gavin! Welcome to my country. Have a good time in Gampel. Sorry can't make it tonight but will see you Monday <smile>
negative	Sorry can't make it	<user> Good morning Gavin! Welcome to my country. Have a good time in Gampel. Sorry can't make it tonight but will see you Monday <smile>
positive	all smiles	Toni Gonzaga is all smiles here in Legazpi!! (snapshot from the video i <allcaps> took, swerte ni kuya, may pic w/ Toni G) <url>
positive	Don`t forget	"AllenCarlanz: <user> will be on Sarah g <allcaps> Live this Sunday. Don`t forget to watch :3. She will have her first ever duet with Sarah G. <smile> <number> <number> <number> <number> positive <user> yeah best way! Yeah i <allcaps> had my first one on <number> <number> days after my birthday. It's really good! love it! Went on A1 yesterday xx <number> <number> <number> <number> positive <user> yeah best way! Yeah i <allcaps> had my first one on <number> <number> days after my birthday. It's really good! love it! Went on A1 yesterday xx <number> <number> <number> <number> positive According to State Farm, Missouri ranks <number> nationally among the states where motorist are most likely to hit a <url> <number> <number> <number> <number> negative <user> holy shit, gonna be a dad on Thursday. Funny for a Girl"" taught me more than ""Happiest Baby on the Block."" Cheers, Slam Man."
positive	Cheers,	"<user> holy shit, gonna be a dad on Thursday. ""Funny for a Girl"" taught me more than ""Happiest Baby on the Block."" Cheers, Slam Man."
negative	can't	<user> can't open the link, is it ferry Corsten in December?
negative	Worse thing	Worse thing about Saturday morning TV! The omelette challenge - pointless and annoying TV, even James Martin looks bored!
